TIME,DATA_VALUE,ITEM_NAME,UNIT
20240109,4.004,"회사채(3년, AA-)",연%
20240110,4.017,"회사채(3년, AA-)",연%
20240111,3.976,"회사채(3년, AA-)",연%
20240112,3.953,"회사채(3년, AA-)",연%
20240115,3.939,"회사채(3년, AA-)",연%
20240116,3.982,"회사채(3년, AA-)",연%
20240117,4.025,"회사채(3년, AA-)",연%
20240118,4.034,"회사채(3년, AA-)",연%
20240119,4.058,"회사채(3년, AA-)",연%
20240122,4.03,"회사채(3년, AA-)",연%
20240123,4.041,"회사채(3년, AA-)",연%
20240124,4.051,"회사채(3년, AA-)",연%
20240125,4.061,"회사채(3년, AA-)",연%
20240126,4.01,"회사채(3년, AA-)",연%
20240129,4.051,"회사채(3년, AA-)",연%
20240130,4.009,"회사채(3년, AA-)",연%
20240131,4.002,"회사채(3년, AA-)",연%
20240201,4.001,"회사채(3년, AA-)",연%
20240202,3.982,"회사채(3년, AA-)",연%
20240205,4.047,"회사채(3년, AA-)",연%
20240206,4.028,"회사채(3년, AA-)",연%
20240207,4.019,"회사채(3년, AA-)",연%
20240208,4.034,"회사채(3년, AA-)",연%
20240213,4.074,"회사채(3년, AA-)",연%
20240214,4.141,"회사채(3년, AA-)",연%
20240215,4.117,"회사채(3년, AA-)",연%
20240216,4.115,"회사채(3년, AA-)",연%
20240219,4.102,"회사채(3년, AA-)",연%
20240220,4.105,"회사채(3년, AA-)",연%
20240221,4.09,"회사채(3년, AA-)",연%
20240222,4.023,"회사채(3년, AA-)",연%
20240223,4.045,"회사채(3년, AA-)",연%
20240226,4.005,"회사채(3년, AA-)",연%
20240227,4.025,"회사채(3년, AA-)",연%
20240228,4.015,"회사채(3년, AA-)",연%
20240229,4.037,"회사채(3년, AA-)",연%
20240304,4.008,"회사채(3년, AA-)",연%
20240305,3.992,"회사채(3년, AA-)",연%
20240306,3.962,"회사채(3년, AA-)",연%
20240307,3.959,"회사채(3년, AA-)",연%
20240308,3.91,"회사채(3년, AA-)",연%
20240311,3.914,"회사채(3년, AA-)",연%
20240312,3.917,"회사채(3년, AA-)",연%
20240313,3.899,"회사채(3년, AA-)",연%
20240314,3.922,"회사채(3년, AA-)",연%
20240315,3.953,"회사채(3년, AA-)",연%
20240318,3.993,"회사채(3년, AA-)",연%
20240319,4.022,"회사채(3년, AA-)",연%
20240320,4.006,"회사채(3년, AA-)",연%
20240321,3.942,"회사채(3년, AA-)",연%
20240322,3.918,"회사채(3년, AA-)",연%
20240325,3.915,"회사채(3년, AA-)",연%
20240326,3.923,"회사채(3년, AA-)",연%
20240327,3.903,"회사채(3년, AA-)",연%
20240328,3.903,"회사채(3년, AA-)",연%
20240329,3.926,"회사채(3년, AA-)",연%
20240401,3.896,"회사채(3년, AA-)",연%
20240402,3.926,"회사채(3년, AA-)",연%
20240403,3.927,"회사채(3년, AA-)",연%
20240404,3.919,"회사채(3년, AA-)",연%
20240405,3.902,"회사채(3년, AA-)",연%
20240408,3.945,"회사채(3년, AA-)",연%
20240409,3.953,"회사채(3년, AA-)",연%
20240411,4.016,"회사채(3년, AA-)",연%
20240412,3.961,"회사채(3년, AA-)",연%
20240415,3.983,"회사채(3년, AA-)",연%
20240416,4.01,"회사채(3년, AA-)",연%
20240417,4.007,"회사채(3년, AA-)",연%
20240418,3.96,"회사채(3년, AA-)",연%
20240419,3.982,"회사채(3년, AA-)",연%
20240422,4.019,"회사채(3년, AA-)",연%
20240423,3.992,"회사채(3년, AA-)",연%
20240424,4.004,"회사채(3년, AA-)",연%
20240425,4.029,"회사채(3년, AA-)",연%
20240426,4.012,"회사채(3년, AA-)",연%
20240429,4.024,"회사채(3년, AA-)",연%
20240430,3.995,"회사채(3년, AA-)",연%
20240502,3.972,"회사채(3년, AA-)",연%
20240503,3.958,"회사채(3년, AA-)",연%
20240507,3.912,"회사채(3년, AA-)",연%
20240508,3.901,"회사채(3년, AA-)",연%
20240509,3.913,"회사채(3년, AA-)",연%
20240510,3.894,"회사채(3년, AA-)",연%
20240513,3.904,"회사채(3년, AA-)",연%
20240514,3.9,"회사채(3년, AA-)",연%
20240516,3.82,"회사채(3년, AA-)",연%
20240517,3.825,"회사채(3년, AA-)",연%
20240520,3.853,"회사채(3년, AA-)",연%
20240521,3.853,"회사채(3년, AA-)",연%
20240522,3.848,"회사채(3년, AA-)",연%
20240523,3.84,"회사채(3년, AA-)",연%
20240524,3.861,"회사채(3년, AA-)",연%
20240527,3.851,"회사채(3년, AA-)",연%
20240528,3.828,"회사채(3년, AA-)",연%
20240529,3.855,"회사채(3년, AA-)",연%
20240530,3.867,"회사채(3년, AA-)",연%
20240531,3.871,"회사채(3년, AA-)",연%
20240603,3.853,"회사채(3년, AA-)",연%
20240604,3.81,"회사채(3년, AA-)",연%
20240605,3.771,"회사채(3년, AA-)",연%
20240607,3.736,"회사채(3년, AA-)",연%
20240610,3.782,"회사채(3년, AA-)",연%
20240611,3.775,"회사채(3년, AA-)",연%
20240612,3.745,"회사채(3년, AA-)",연%
20240613,3.718,"회사채(3년, AA-)",연%
20240614,3.694,"회사채(3년, AA-)",연%
20240617,3.662,"회사채(3년, AA-)",연%
20240618,3.666,"회사채(3년, AA-)",연%
20240619,3.62,"회사채(3년, AA-)",연%
20240620,3.648,"회사채(3년, AA-)",연%
20240621,3.637,"회사채(3년, AA-)",연%
20240624,3.656,"회사채(3년, AA-)",연%
20240625,3.662,"회사채(3년, AA-)",연%
20240626,3.676,"회사채(3년, AA-)",연%
20240627,3.684,"회사채(3년, AA-)",연%
20240628,3.658,"회사채(3년, AA-)",연%
20240701,3.681,"회사채(3년, AA-)",연%
20240702,3.634,"회사채(3년, AA-)",연%
20240703,3.624,"회사채(3년, AA-)",연%
20240704,3.591,"회사채(3년, AA-)",연%
20240705,3.582,"회사채(3년, AA-)",연%
20240708,3.58,"회사채(3년, AA-)",연%
20240709,3.572,"회사채(3년, AA-)",연%
20240710,3.576,"회사채(3년, AA-)",연%
20240711,3.614,"회사채(3년, AA-)",연%
20240712,3.552,"회사채(3년, AA-)",연%
20240715,3.538,"회사채(3년, AA-)",연%
20240716,3.496,"회사채(3년, AA-)",연%
20240717,3.509,"회사채(3년, AA-)",연%
20240718,3.513,"회사채(3년, AA-)",연%
20240719,3.525,"회사채(3년, AA-)",연%
20240722,3.522,"회사채(3년, AA-)",연%
20240723,3.533,"회사채(3년, AA-)",연%
20240724,3.509,"회사채(3년, AA-)",연%
20240725,3.484,"회사채(3년, AA-)",연%
20240726,3.482,"회사채(3년, AA-)",연%
20240729,3.434,"회사채(3년, AA-)",연%
20240730,3.451,"회사채(3년, AA-)",연%
20240731,3.459,"회사채(3년, AA-)",연%
20240801,3.431,"회사채(3년, AA-)",연%
20240802,3.394,"회사채(3년, AA-)",연%
20240805,3.271,"회사채(3년, AA-)",연%
20240806,3.398,"회사채(3년, AA-)",연%
20240807,3.397,"회사채(3년, AA-)",연%
20240808,3.38,"회사채(3년, AA-)",연%
20240809,3.409,"회사채(3년, AA-)",연%
20240812,3.421,"회사채(3년, AA-)",연%
20240813,3.395,"회사채(3년, AA-)",연%
20240814,3.37,"회사채(3년, AA-)",연%
20240816,3.415,"회사채(3년, AA-)",연%
20240819,3.424,"회사채(3년, AA-)",연%
20240820,3.442,"회사채(3년, AA-)",연%
20240821,3.439,"회사채(3년, AA-)",연%
20240822,3.422,"회사채(3년, AA-)",연%
20240823,3.439,"회사채(3년, AA-)",연%
20240826,3.414,"회사채(3년, AA-)",연%
20240827,3.465,"회사채(3년, AA-)",연%
20240828,3.456,"회사채(3년, AA-)",연%
20240829,3.484,"회사채(3년, AA-)",연%
20240830,3.503,"회사채(3년, AA-)",연%
20240902,3.542,"회사채(3년, AA-)",연%
20240903,3.545,"회사채(3년, AA-)",연%
20240904,3.497,"회사채(3년, AA-)",연%
20240905,3.48,"회사채(3년, AA-)",연%
20240906,3.46,"회사채(3년, AA-)",연%
20240909,3.471,"회사채(3년, AA-)",연%
20240910,3.451,"회사채(3년, AA-)",연%
20240911,3.406,"회사채(3년, AA-)",연%
20240912,3.449,"회사채(3년, AA-)",연%
20240913,3.41,"회사채(3년, AA-)",연%
20240919,3.432,"회사채(3년, AA-)",연%
20240920,3.426,"회사채(3년, AA-)",연%
20240923,3.449,"회사채(3년, AA-)",연%
20240924,3.439,"회사채(3년, AA-)",연%
20240925,3.401,"회사채(3년, AA-)",연%
20240926,3.395,"회사채(3년, AA-)",연%
20240927,3.409,"회사채(3년, AA-)",연%
20240930,3.397,"회사채(3년, AA-)",연%
20241002,3.37,"회사채(3년, AA-)",연%
20241004,3.415,"회사채(3년, AA-)",연%
20241007,3.546,"회사채(3년, AA-)",연%
20241008,3.517,"회사채(3년, AA-)",연%
20241010,3.542,"회사채(3년, AA-)",연%
20241011,3.523,"회사채(3년, AA-)",연%
20241014,3.509,"회사채(3년, AA-)",연%
20241015,3.475,"회사채(3년, AA-)",연%
20241016,3.452,"회사채(3년, AA-)",연%
20241017,3.467,"회사채(3년, AA-)",연%
20241018,3.48,"회사채(3년, AA-)",연%
20241021,3.471,"회사채(3년, AA-)",연%
20241022,3.512,"회사채(3년, AA-)",연%
20241023,3.508,"회사채(3년, AA-)",연%
20241024,3.46,"회사채(3년, AA-)",연%
20241025,3.451,"회사채(3년, AA-)",연%
20241028,3.503,"회사채(3년, AA-)",연%
20241029,3.504,"회사채(3년, AA-)",연%
20241030,3.502,"회사채(3년, AA-)",연%
20241031,3.503,"회사채(3년, AA-)",연%
20241101,3.507,"회사채(3년, AA-)",연%
20241104,3.507,"회사채(3년, AA-)",연%
20241105,3.491,"회사채(3년, AA-)",연%
20241106,3.529,"회사채(3년, AA-)",연%
20241107,3.492,"회사채(3년, AA-)",연%
20241108,3.461,"회사채(3년, AA-)",연%
20241111,3.471,"회사채(3년, AA-)",연%
20241112,3.467,"회사채(3년, AA-)",연%
20241113,3.501,"회사채(3년, AA-)",연%
20241114,3.492,"회사채(3년, AA-)",연%
20241115,3.506,"회사채(3년, AA-)",연%
20241118,3.482,"회사채(3년, AA-)",연%
20241119,3.457,"회사채(3년, AA-)",연%
20241120,3.438,"회사채(3년, AA-)",연%
20241121,3.396,"회사채(3년, AA-)",연%
20241122,3.385,"회사채(3년, AA-)",연%
20241125,3.342,"회사채(3년, AA-)",연%
20241126,3.343,"회사채(3년, AA-)",연%
20241127,3.316,"회사채(3년, AA-)",연%
20241128,3.22,"회사채(3년, AA-)",연%
20241129,3.194,"회사채(3년, AA-)",연%
20241202,3.156,"회사채(3년, AA-)",연%
20241203,3.169,"회사채(3년, AA-)",연%
20241204,3.21,"회사채(3년, AA-)",연%
20241205,3.194,"회사채(3년, AA-)",연%
20241206,3.212,"회사채(3년, AA-)",연%
20241209,3.173,"회사채(3년, AA-)",연%
20241210,3.175,"회사채(3년, AA-)",연%
20241211,3.188,"회사채(3년, AA-)",연%
20241212,3.2,"회사채(3년, AA-)",연%
20241213,3.197,"회사채(3년, AA-)",연%
20241216,3.212,"회사채(3년, AA-)",연%
20241217,3.279,"회사채(3년, AA-)",연%
20241218,3.203,"회사채(3년, AA-)",연%
20241219,3.275,"회사채(3년, AA-)",연%
20241220,3.3,"회사채(3년, AA-)",연%
20241223,3.292,"회사채(3년, AA-)",연%
20241224,3.308,"회사채(3년, AA-)",연%
20241226,3.33,"회사채(3년, AA-)",연%
20241227,3.321,"회사채(3년, AA-)",연%
20241230,3.285,"회사채(3년, AA-)",연%
20241231,3.284,"회사채(3년, AA-)",연%
20250102,3.197,"회사채(3년, AA-)",연%
20250103,3.17,"회사채(3년, AA-)",연%
20250106,3.202,"회사채(3년, AA-)",연%
20250107,3.187,"회사채(3년, AA-)",연%
20250108,3.182,"회사채(3년, AA-)",연%
20250109,3.174,"회사채(3년, AA-)",연%
20250110,3.22,"회사채(3년, AA-)",연%
20250113,3.306,"회사채(3년, AA-)",연%
20250114,3.292,"회사채(3년, AA-)",연%
20250115,3.315,"회사채(3년, AA-)",연%
20250116,3.276,"회사채(3년, AA-)",연%
20250117,3.241,"회사채(3년, AA-)",연%
20250120,3.268,"회사채(3년, AA-)",연%
20250121,3.227,"회사채(3년, AA-)",연%
20250122,3.227,"회사채(3년, AA-)",연%
20250123,3.218,"회사채(3년, AA-)",연%
20250124,3.21,"회사채(3년, AA-)",연%
20250131,3.204,"회사채(3년, AA-)",연%
20250203,3.196,"회사채(3년, AA-)",연%
20250204,3.208,"회사채(3년, AA-)",연%
20250205,3.198,"회사채(3년, AA-)",연%
20250206,3.196,"회사채(3년, AA-)",연%
20250207,3.242,"회사채(3년, AA-)",연%
20250210,3.239,"회사채(3년, AA-)",연%
20250211,3.228,"회사채(3년, AA-)",연%
20250212,3.238,"회사채(3년, AA-)",연%
20250213,3.227,"회사채(3년, AA-)",연%
20250214,3.208,"회사채(3년, AA-)",연%
20250217,3.215,"회사채(3년, AA-)",연%
20250218,3.224,"회사채(3년, AA-)",연%
20250219,3.214,"회사채(3년, AA-)",연%
20250220,3.212,"회사채(3년, AA-)",연%
20250221,3.2,"회사채(3년, AA-)",연%
20250224,3.191,"회사채(3년, AA-)",연%
20250225,3.178,"회사채(3년, AA-)",연%
20250226,3.168,"회사채(3년, AA-)",연%
20250227,3.172,"회사채(3년, AA-)",연%
20250228,3.157,"회사채(3년, AA-)",연%
20250304,3.132,"회사채(3년, AA-)",연%
20250305,3.151,"회사채(3년, AA-)",연%
20250306,3.174,"회사채(3년, AA-)",연%
20250307,3.144,"회사채(3년, AA-)",연%
20250310,3.166,"회사채(3년, AA-)",연%
20250311,3.131,"회사채(3년, AA-)",연%
20250312,3.127,"회사채(3년, AA-)",연%
20250313,3.138,"회사채(3년, AA-)",연%
20250314,3.161,"회사채(3년, AA-)",연%
20250317,3.171,"회사채(3년, AA-)",연%
20250318,3.168,"회사채(3년, AA-)",연%
20250319,3.184,"회사채(3년, AA-)",연%
20250320,3.168,"회사채(3년, AA-)",연%
20250321,3.165,"회사채(3년, AA-)",연%
20250324,3.171,"회사채(3년, AA-)",연%
20250325,3.179,"회사채(3년, AA-)",연%
20250326,3.187,"회사채(3년, AA-)",연%
20250327,3.182,"회사채(3년, AA-)",연%
20250328,3.184,"회사채(3년, AA-)",연%
20250331,3.14,"회사채(3년, AA-)",연%
20250401,3.153,"회사채(3년, AA-)",연%
20250402,3.151,"회사채(3년, AA-)",연%
20250403,3.101,"회사채(3년, AA-)",연%
20250404,3.035,"회사채(3년, AA-)",연%
20250407,2.986,"회사채(3년, AA-)",연%
20250408,2.995,"회사채(3년, AA-)",연%
20250409,3.01,"회사채(3년, AA-)",연%
20250410,3.017,"회사채(3년, AA-)",연%
20250411,2.996,"회사채(3년, AA-)",연%
20250414,2.998,"회사채(3년, AA-)",연%
20250415,2.984,"회사채(3년, AA-)",연%
20250416,2.941,"회사채(3년, AA-)",연%
20250417,2.968,"회사채(3년, AA-)",연%
20250418,2.942,"회사채(3년, AA-)",연%
20250421,2.918,"회사채(3년, AA-)",연%
20250422,2.923,"회사채(3년, AA-)",연%
20250423,2.927,"회사채(3년, AA-)",연%
20250424,2.93,"회사채(3년, AA-)",연%
20250425,2.901,"회사채(3년, AA-)",연%
20250428,2.909,"회사채(3년, AA-)",연%
20250429,2.903,"회사채(3년, AA-)",연%
20250430,2.868,"회사채(3년, AA-)",연%
20250502,2.872,"회사채(3년, AA-)",연%
20250507,2.846,"회사채(3년, AA-)",연%
20250508,2.867,"회사채(3년, AA-)",연%
20250509,2.91,"회사채(3년, AA-)",연%
20250512,2.91,"회사채(3년, AA-)",연%
20250513,2.939,"회사채(3년, AA-)",연%
20250514,2.924,"회사채(3년, AA-)",연%
20250515,2.931,"회사채(3년, AA-)",연%
20250516,2.896,"회사채(3년, AA-)",연%
20250519,2.935,"회사채(3년, AA-)",연%
20250520,2.907,"회사채(3년, AA-)",연%
20250521,2.921,"회사채(3년, AA-)",연%
20250522,2.917,"회사채(3년, AA-)",연%
20250523,2.921,"회사채(3년, AA-)",연%
20250526,2.926,"회사채(3년, AA-)",연%
20250527,2.913,"회사채(3년, AA-)",연%
20250528,2.893,"회사채(3년, AA-)",연%
20250529,2.914,"회사채(3년, AA-)",연%
20250530,2.917,"회사채(3년, AA-)",연%
20250602,2.916,"회사채(3년, AA-)",연%
20250604,2.982,"회사채(3년, AA-)",연%
20250605,2.973,"회사채(3년, AA-)",연%
20250609,2.96,"회사채(3년, AA-)",연%
20250610,2.955,"회사채(3년, AA-)",연%
20250611,2.974,"회사채(3년, AA-)",연%
20250612,2.972,"회사채(3년, AA-)",연%
20250613,2.997,"회사채(3년, AA-)",연%
20250616,3.016,"회사채(3년, AA-)",연%
20250617,2.986,"회사채(3년, AA-)",연%
20250618,3.0,"회사채(3년, AA-)",연%
20250619,3.005,"회사채(3년, AA-)",연%
20250620,2.996,"회사채(3년, AA-)",연%
20250623,3.019,"회사채(3년, AA-)",연%
20250624,2.983,"회사채(3년, AA-)",연%
20250625,2.981,"회사채(3년, AA-)",연%
20250626,2.969,"회사채(3년, AA-)",연%
20250627,2.967,"회사채(3년, AA-)",연%
20250630,2.963,"회사채(3년, AA-)",연%
20250701,2.959,"회사채(3년, AA-)",연%
20250702,2.981,"회사채(3년, AA-)",연%
20250703,2.952,"회사채(3년, AA-)",연%
20250704,2.965,"회사채(3년, AA-)",연%
20250707,2.973,"회사채(3년, AA-)",연%
20250708,2.968,"회사채(3년, AA-)",연%
20250709,2.967,"회사채(3년, AA-)",연%
20250710,2.928,"회사채(3년, AA-)",연%
20250711,2.938,"회사채(3년, AA-)",연%
20250714,2.959,"회사채(3년, AA-)",연%
20250715,2.953,"회사채(3년, AA-)",연%
20250716,2.95,"회사채(3년, AA-)",연%
20250717,2.968,"회사채(3년, AA-)",연%
20250718,2.961,"회사채(3년, AA-)",연%
20250721,2.948,"회사채(3년, AA-)",연%
20250722,2.952,"회사채(3년, AA-)",연%
20250723,2.95,"회사채(3년, AA-)",연%
20250724,2.96,"회사채(3년, AA-)",연%
20250725,2.974,"회사채(3년, AA-)",연%
20250728,2.958,"회사채(3년, AA-)",연%
20250729,2.952,"회사채(3년, AA-)",연%
20250730,2.946,"회사채(3년, AA-)",연%
20250731,2.952,"회사채(3년, AA-)",연%
20250801,2.97,"회사채(3년, AA-)",연%
20250804,2.917,"회사채(3년, AA-)",연%
20250805,2.917,"회사채(3년, AA-)",연%
20250806,2.918,"회사채(3년, AA-)",연%
20250807,2.901,"회사채(3년, AA-)",연%
20250808,2.902,"회사채(3년, AA-)",연%
20250811,2.909,"회사채(3년, AA-)",연%
20250812,2.917,"회사채(3년, AA-)",연%
20250813,2.907,"회사채(3년, AA-)",연%
20250814,2.896,"회사채(3년, AA-)",연%
20250818,2.912,"회사채(3년, AA-)",연%
20250819,2.924,"회사채(3년, AA-)",연%
20250820,2.923,"회사채(3년, AA-)",연%
20250821,2.921,"회사채(3년, AA-)",연%
20250822,2.932,"회사채(3년, AA-)",연%
20250825,2.915,"회사채(3년, AA-)",연%
20250826,2.902,"회사채(3년, AA-)",연%
20250827,2.887,"회사채(3년, AA-)",연%
20250828,2.898,"회사채(3년, AA-)",연%
20250829,2.906,"회사채(3년, AA-)",연%
20250901,2.913,"회사채(3년, AA-)",연%
20250902,2.924,"회사채(3년, AA-)",연%
20250903,2.946,"회사채(3년, AA-)",연%
20250904,2.943,"회사채(3년, AA-)",연%
20250905,2.931,"회사채(3년, AA-)",연%
20250908,2.918,"회사채(3년, AA-)",연%
20250909,2.898,"회사채(3년, AA-)",연%
20250910,2.902,"회사채(3년, AA-)",연%
20250911,2.892,"회사채(3년, AA-)",연%
20250912,2.901,"회사채(3년, AA-)",연%
20250915,2.909,"회사채(3년, AA-)",연%
20250916,2.885,"회사채(3년, AA-)",연%
20250917,2.881,"회사채(3년, AA-)",연%
20250918,2.868,"회사채(3년, AA-)",연%
20250919,2.898,"회사채(3년, AA-)",연%
20250922,2.912,"회사채(3년, AA-)",연%
20250923,2.912,"회사채(3년, AA-)",연%
20250924,2.935,"회사채(3년, AA-)",연%
20250925,2.969,"회사채(3년, AA-)",연%
20250926,3.001,"회사채(3년, AA-)",연%
20250929,3.004,"회사채(3년, AA-)",연%
20250930,3.022,"회사채(3년, AA-)",연%
20251001,3.033,"회사채(3년, AA-)",연%
20251002,3.019,"회사채(3년, AA-)",연%
20251010,3.026,"회사채(3년, AA-)",연%
20251013,2.995,"회사채(3년, AA-)",연%
20251014,2.975,"회사채(3년, AA-)",연%
20251015,2.966,"회사채(3년, AA-)",연%
20251016,3.004,"회사채(3년, AA-)",연%
20251017,2.99,"회사채(3년, AA-)",연%
20251020,3.004,"회사채(3년, AA-)",연%
20251021,3.024,"회사채(3년, AA-)",연%
20251022,2.999,"회사채(3년, AA-)",연%
20251023,3.027,"회사채(3년, AA-)",연%
20251024,3.013,"회사채(3년, AA-)",연%
20251027,3.036,"회사채(3년, AA-)",연%
20251028,3.047,"회사채(3년, AA-)",연%
20251029,3.085,"회사채(3년, AA-)",연%
20251030,3.135,"회사채(3년, AA-)",연%
20251031,3.122,"회사채(3년, AA-)",연%
20251103,3.147,"회사채(3년, AA-)",연%
20251104,3.136,"회사채(3년, AA-)",연%
20251105,3.169,"회사채(3년, AA-)",연%
20251106,3.232,"회사채(3년, AA-)",연%
20251107,3.286,"회사채(3년, AA-)",연%
20251110,3.261,"회사채(3년, AA-)",연%
20251111,3.236,"회사채(3년, AA-)",연%
20251112,3.331,"회사채(3년, AA-)",연%
20251113,3.345,"회사채(3년, AA-)",연%
20251114,3.365,"회사채(3년, AA-)",연%
20251117,3.342,"회사채(3년, AA-)",연%
20251118,3.309,"회사채(3년, AA-)",연%
20251119,3.308,"회사채(3년, AA-)",연%
20251120,3.34,"회사채(3년, AA-)",연%
20251121,3.308,"회사채(3년, AA-)",연%
20251124,3.338,"회사채(3년, AA-)",연%
20251125,3.334,"회사채(3년, AA-)",연%
20251126,3.328,"회사채(3년, AA-)",연%
20251127,3.446,"회사채(3년, AA-)",연%
20251128,3.428,"회사채(3년, AA-)",연%
20251201,3.481,"회사채(3년, AA-)",연%
20251202,3.463,"회사채(3년, AA-)",연%
20251203,3.484,"회사채(3년, AA-)",연%
20251204,3.474,"회사채(3년, AA-)",연%
20251205,3.453,"회사채(3년, AA-)",연%
20251208,3.492,"회사채(3년, AA-)",연%
20251209,3.545,"회사채(3년, AA-)",연%
20251210,3.574,"회사채(3년, AA-)",연%
20251211,3.585,"회사채(3년, AA-)",연%
20251212,3.582,"회사채(3년, AA-)",연%
20251215,3.499,"회사채(3년, AA-)",연%
20251216,3.507,"회사채(3년, AA-)",연%
20251217,3.507,"회사채(3년, AA-)",연%
20251218,3.484,"회사채(3년, AA-)",연%
20251219,3.523,"회사채(3년, AA-)",연%
20251222,3.513,"회사채(3년, AA-)",연%
20251223,3.5,"회사채(3년, AA-)",연%
20251224,3.475,"회사채(3년, AA-)",연%
20251226,3.489,"회사채(3년, AA-)",연%
20251229,3.47,"회사채(3년, AA-)",연%
20251230,3.476,"회사채(3년, AA-)",연%
20251231,3.476,"회사채(3년, AA-)",연%
20260102,3.459,"회사채(3년, AA-)",연%
20260105,3.457,"회사채(3년, AA-)",연%
20260106,3.46,"회사채(3년, AA-)",연%
20260107,3.423,"회사채(3년, AA-)",연%
20260108,3.418,"회사채(3년, AA-)",연%
20260109,3.445,"회사채(3년, AA-)",연%
20260112,3.469,"회사채(3년, AA-)",연%
20260113,3.486,"회사채(3년, AA-)",연%
20260114,3.481,"회사채(3년, AA-)",연%
20260115,3.565,"회사채(3년, AA-)",연%
20260116,3.56,"회사채(3년, AA-)",연%
20260119,3.599,"회사채(3년, AA-)",연%
20260120,3.653,"회사채(3년, AA-)",연%
20260121,3.624,"회사채(3년, AA-)",연%
20260122,3.615,"회사채(3년, AA-)",연%
20260123,3.644,"회사채(3년, AA-)",연%
20260126,3.611,"회사채(3년, AA-)",연%
20260127,3.607,"회사채(3년, AA-)",연%
20260128,3.589,"회사채(3년, AA-)",연%
20260129,3.626,"회사채(3년, AA-)",연%
20260130,3.658,"회사채(3년, AA-)",연%
20260202,3.668,"회사채(3년, AA-)",연%
20260203,3.708,"회사채(3년, AA-)",연%
20260204,3.731,"회사채(3년, AA-)",연%
20260205,3.724,"회사채(3년, AA-)",연%
20260206,3.755,"회사채(3년, AA-)",연%
20260209,3.787,"회사채(3년, AA-)",연%
20260210,3.759,"회사채(3년, AA-)",연%
20260211,3.746,"회사채(3년, AA-)",연%
20260212,3.716,"회사채(3년, AA-)",연%
20260213,3.705,"회사채(3년, AA-)",연%
20260219,3.735,"회사채(3년, AA-)",연%
20260220,3.718,"회사채(3년, AA-)",연%
20260223,3.725,"회사채(3년, AA-)",연%
20260224,3.73,"회사채(3년, AA-)",연%
20260225,3.705,"회사채(3년, AA-)",연%
20260226,3.653,"회사채(3년, AA-)",연%
20260227,3.637,"회사채(3년, AA-)",연%
20260303,3.769,"회사채(3년, AA-)",연%
20260304,3.8,"회사채(3년, AA-)",연%
20260305,3.777,"회사채(3년, AA-)",연%
20260306,3.815,"회사채(3년, AA-)",연%
20260309,3.997,"회사채(3년, AA-)",연%
20260310,3.874,"회사채(3년, AA-)",연%
20260311,3.845,"회사채(3년, AA-)",연%
20260312,3.866,"회사채(3년, AA-)",연%
20260313,3.919,"회사채(3년, AA-)",연%
20260316,3.887,"회사채(3년, AA-)",연%
20260317,3.906,"회사채(3년, AA-)",연%
20260318,3.855,"회사채(3년, AA-)",연%
20260319,3.915,"회사채(3년, AA-)",연%
20260320,3.991,"회사채(3년, AA-)",연%
20260323,4.197,"회사채(3년, AA-)",연%
20260324,4.121,"회사채(3년, AA-)",연%
20260325,4.158,"회사채(3년, AA-)",연%
20260326,4.156,"회사채(3년, AA-)",연%
20260327,4.182,"회사채(3년, AA-)",연%
20260330,4.157,"회사채(3년, AA-)",연%
20260331,4.166,"회사채(3년, AA-)",연%
20260401,4.011,"회사채(3년, AA-)",연%
20260402,4.114,"회사채(3년, AA-)",연%
20260403,4.093,"회사채(3년, AA-)",연%
20260406,4.081,"회사채(3년, AA-)",연%
20260407,4.107,"회사채(3년, AA-)",연%
20260408,3.973,"회사채(3년, AA-)",연%
20260409,3.999,"회사채(3년, AA-)",연%
20260410,4.018,"회사채(3년, AA-)",연%
20260413,4.043,"회사채(3년, AA-)",연%
20260414,4.005,"회사채(3년, AA-)",연%
20260415,3.995,"회사채(3년, AA-)",연%
20260416,4.005,"회사채(3년, AA-)",연%
20260417,4.037,"회사채(3년, AA-)",연%
20260420,4.016,"회사채(3년, AA-)",연%
20260421,3.994,"회사채(3년, AA-)",연%
20260422,4.028,"회사채(3년, AA-)",연%
20260423,4.107,"회사채(3년, AA-)",연%
20260424,4.145,"회사채(3년, AA-)",연%
20260427,4.147,"회사채(3년, AA-)",연%
20260428,4.182,"회사채(3년, AA-)",연%
20260429,4.185,"회사채(3년, AA-)",연%
20260430,4.248,"회사채(3년, AA-)",연%
20260504,4.268,"회사채(3년, AA-)",연%
20260506,4.249,"회사채(3년, AA-)",연%
20260507,4.199,"회사채(3년, AA-)",연%
20260508,4.218,"회사채(3년, AA-)",연%
20260511,4.245,"회사채(3년, AA-)",연%
20260512,4.311,"회사채(3년, AA-)",연%
20260513,4.273,"회사채(3년, AA-)",연%
20260514,4.284,"회사채(3년, AA-)",연%
20260515,4.391,"회사채(3년, AA-)",연%
20260518,4.381,"회사채(3년, AA-)",연%
20260519,4.377,"회사채(3년, AA-)",연%
20260520,4.386,"회사채(3년, AA-)",연%
20260521,4.381,"회사채(3년, AA-)",연%
20260522,4.361,"회사채(3년, AA-)",연%
20260526,4.295,"회사채(3년, AA-)",연%
20260527,4.336,"회사채(3년, AA-)",연%
20260528,4.384,"회사채(3년, AA-)",연%
20260529,4.353,"회사채(3년, AA-)",연%
